CPI,UTKZ,UTKX,UTLB,UTKT,ABJS,PLLU,IUQAAMIH,Bank Rate,XUQAERG,XUQAUSG,XUQABK67,retail,wholesale,other,ABJR,UTID,UTIT,UTIL,UTIP,TMMI,BOKI,ELBJ,DYDC,MGRZ,ABMI,NRJR,CPI1,CPI2,CPI3,UTKZ1,UTKZ2,UTKZ3,UTKX1,UTKX2,UTKX3,UTLB1,UTLB2,UTLB3,UTKT1,UTKT2,UTKT3,ABJS1,ABJS2,ABJS3,PLLU1,PLLU2,PLLU3,IUQAAMIH1,IUQAAMIH2,IUQAAMIH3,Bank Rate1,Bank Rate2,Bank Rate3,XUQAERG1,XUQAERG2,XUQAERG3,XUQAUSG1,XUQAUSG2,XUQAUSG3,XUQABK671,XUQABK682,XUQABK693,retail1,retail2,retail3,wholesale1,wholesale2,wholesale3,other1,other2,other3,ABJR1,ABJR2,ABJR3,UTID1,UTID2,UTID3,UTIT1,UTIT2,UTIT3,UTIL1,UTIL2,UTIL3,UTIP1,UTIP2,UTIP3,TMMI1,TMMI2,TMMI3,BOKI1,BOKI2,BOKI3,ELBJ1,ELBJ2,ELBJ3,DYDC1,DYDC2,DYDC3,MGRZ1,MGRZ2,MGRZ3,ABMI1,ABMI2,ABMI3,NRJR1,NRJR2,NRJR3
0.49677201,-0.011239558,0.005927398,-0.003985059,0.002961733,-0.0081177,0.003759373,0,0,0.017889268,-0.005482922,-0.057887342,-0.847,0.881,1.373,0.010865069,0.04266991,-0.009827609,0.021449228,0.003716795,0.012099456,0.051903899,-0.030641075,0.00547867,-0.005570656,0.003237589,-0.014158657,0.599402394,-0.499751165,0.199600865,0.014271394,-0.006179216,-0.001078462,-0.0050228,-0.0059172,0.01367209,0.00298954,0,0.00298954,0.000989466,0.006021078,0.005967077,0.013182132,-0.005082854,0.004065042,-3.17E-05,-0.008423043,0.009337972,0,0,0,0,0,0,-0.004463329,0.009043646,-0.01834472,0.010430578,0.016675494,0.007356946,-0.007514458,0.018058137,0.01997671,-1.786,1.617,0.473,0.689,1.963,-1.45,2.715,0.487,4.015,0.000556808,0.012805588,0.00846764,0.022143178,0.022213263,0.034031684,0.016093314,0.016858433,0.023020651,-0.013507331,0.007107464,0.000994275,0.003673946,0.007142989,0.005745611,0.020927281,0.02525779,0.054435207,0.050026082,0.044795585,-0.223113705,0.186774336,0.043343729,-0.130960261,-0.003507485,0.002992239,-0.002022585,-0.000557818,0.008620076,-0.008305256,0.007404129,0.004318446,0.005674523,-0.016342306,0.02847719,0.018741211
0.592887112,0.005008408,0.007020575,-0.003997001,-0.01492198,0.00200197,0.011306625,0,0,0.004975685,-0.045051644,-0.017167605,0.029,0.072,1.479,0.008141113,0.022476516,0.00192757,0.001356959,0.007509745,0.002963196,-0.016141169,0.000861424,-0.001959668,0.004513511,0.001562886,0.011322589,0.49677201,0.599402394,-0.499751165,-0.011239558,0.014271394,-0.006179216,0.0059274,-0.0050228,-0.0059172,-0.0039851,0.00298954,0,0.002961733,0.000989466,0.006021078,-0.0081177,0.013182132,-0.005082854,0.003759373,-3.17E-05,-0.008423043,0,0,0,0,0,0,0.017889268,-0.004463329,0.009043646,-0.005482922,0.010430578,0.016675494,-0.057887342,-0.007514458,0.018058137,-0.847,-1.786,1.617,0.881,0.689,1.963,1.373,2.715,0.487,0.010865069,0.000556808,0.012805588,0.04266991,0.022143178,0.022213263,-0.009827609,0.016093314,0.016858433,0.021449228,-0.013507331,0.007107464,0.003716795,0.003673946,0.007142989,0.012099456,0.020927281,0.02525779,0.051903899,0.050026082,0.044795585,-0.030641075,0.186774336,0.043343729,0.00547867,-0.003507485,0.002992239,-0.005570656,-0.000557818,0.008620076,0.003237589,0.007404129,0.004318446,-0.014158657,-0.016342306,0.02847719
0.49140148,-0.007039744,0.001995977,0.002988513,0.000942668,-0.003014567,-0.003808774,0,-0.693147181,0.012147795,-0.000957845,-0.08151132,-0.16,-0.427,2.805,0.011870295,0.018099031,0.011165322,0.000378358,0.013171925,-0.000311502,0.23237949,0.148007365,-0.004613398,-0.003545108,0.004706523,0.008009786,0.592887112,0.49677201,0.599402394,0.005008408,-0.011239558,0.014271394,0.00702057,0.0059274,-0.0050228,-0.003997,-0.0039851,0.00298954,-0.01492198,0.002961733,0.000989466,0.00200197,-0.0081177,0.013182132,0.011306625,0.003759373,-3.17E-05,0,0,0,0,0,0,0.004975685,0.017889268,-0.004463329,-0.045051644,-0.005482922,0.010430578,-0.017167605,-0.057887342,-0.007514458,0.029,-0.847,-1.786,0.072,0.881,0.689,1.479,1.373,2.715,0.008141113,0.010865069,0.000556808,0.022476516,0.04266991,0.022143178,0.00192757,-0.009827609,0.016093314,0.001356959,0.021449228,-0.013507331,0.007509745,0.003716795,0.003673946,0.002963196,0.012099456,0.020927281,-0.016141169,0.051903899,0.050026082,0.000861424,-0.030641075,0.186774336,-0.001959668,0.00547867,-0.003507485,0.004513511,-0.005570656,-0.000557818,0.001562886,0.003237589,0.007404129,0.011322589,-0.014158657,-0.016342306
1.169603976,0.008949831,0.001972104,0.005008518,0.009027624,0.008958739,0.005514032,0,0,0.002306405,0.042871767,-0.028828301,0.063,-0.043,3.704,4.82E-05,0.009069214,0.010115856,0.012375038,-0.001782724,-0.014593072,-0.169167848,-0.108683818,0.000981128,-0.000882795,0.007387179,-0.021193628,0.49140148,0.592887112,0.49677201,-0.007039744,0.005008408,-0.011239558,0.00199598,0.00702057,0.0059274,0.00298851,-0.003997,-0.0039851,0.000942668,-0.01492198,0.002961733,-0.003014567,0.00200197,-0.0081177,-0.003808774,0.011306625,0.003759373,0,0,0,-0.693147181,0,0,0.012147795,0.004975685,0.017889268,-0.000957845,-0.045051644,-0.005482922,-0.08151132,-0.017167605,-0.057887342,-0.16,0.029,-0.847,-0.427,0.072,0.881,2.805,1.479,1.373,0.011870295,0.008141113,0.010865069,0.018099031,0.022476516,0.04266991,0.011165322,0.00192757,-0.009827609,0.000378358,0.001356959,0.021449228,0.013171925,0.007509745,0.003716795,-0.000311502,0.002963196,0.012099456,0.23237949,-0.016141169,0.051903899,0.148007365,0.000861424,-0.030641075,-0.004613398,-0.001959668,0.00547867,-0.003545108,0.004513511,-0.005570656,0.004706523,0.001562886,0.003237589,0.008009786,0.011322589,-0.014158657
0.483326219,-0.007972091,0.008809765,0.010898396,0.01787132,-0.002062866,-0.001034322,0,0,-0.00610628,0.012873837,0.006629076,-0.57,-0.493,1.231,0.007364801,0.032628014,0.020869003,-0.002665691,0.004442614,0.039059595,0.047712389,0.006124729,0.004395211,0.002066915,0.004245011,-0.004335148,1.169603976,0.49140148,0.592887112,0.008949831,-0.007039744,0.005008408,0.0019721,0.00199598,0.00702057,0.00500852,0.00298851,-0.003997,0.009027624,0.000942668,-0.01492198,0.008958739,-0.003014567,0.00200197,0.005514032,-0.003808774,0.011306625,0,0,0,0,-0.693147181,0,0.002306405,0.012147795,0.004975685,0.042871767,-0.000957845,-0.045051644,-0.028828301,-0.08151132,-0.017167605,0.063,-0.16,0.029,-0.043,-0.427,0.072,3.704,2.805,1.479,4.82E-05,0.011870295,0.008141113,0.009069214,0.018099031,0.022476516,0.010115856,0.011165322,0.00192757,0.012375038,0.000378358,0.001356959,-0.001782724,0.013171925,0.007509745,-0.014593072,-0.000311502,0.002963196,-0.169167848,0.23237949,-0.016141169,-0.108683818,0.148007365,0.000861424,0.000981128,-0.004613398,-0.001959668,-0.000882795,-0.003545108,0.004513511,0.007387179,0.004706523,0.001562886,-0.021193628,0.008009786,0.011322589
0.86414364,-3.91E-06,-0.011854757,-0.009965892,-0.007167263,-0.005932739,-0.002814442,0,0,0.016163563,-0.016083157,0.01126508,-0.464,0.116,-1.605,0.003882956,-0.037404292,0.014075768,0.011021876,0.006883879,-0.145535972,0.008781583,0.055670501,-0.006098984,0.000551522,0.002610003,0.022713312,0.483326219,1.169603976,0.49140148,-0.007972091,0.008949831,-0.007039744,0.00880976,0.0019721,0.00199598,0.0108984,0.00500852,0.00298851,0.01787132,0.009027624,0.000942668,-0.002062866,0.008958739,-0.003014567,-0.001034322,0.005514032,-0.003808774,0,0,0,0,0,-0.693147181,-0.00610628,0.002306405,0.012147795,0.012873837,0.042871767,-0.000957845,0.006629076,-0.028828301,-0.08151132,-0.57,0.063,-0.16,-0.493,-0.043,-0.427,1.231,3.704,2.805,0.007364801,4.82E-05,0.011870295,0.032628014,0.009069214,0.018099031,0.020869003,0.010115856,0.011165322,-0.002665691,0.012375038,0.000378358,0.004442614,-0.001782724,0.013171925,0.039059595,-0.014593072,-0.000311502,0.047712389,-0.169167848,0.23237949,0.006124729,-0.108683818,0.148007365,0.004395211,0.000981128,-0.004613398,0.002066915,-0.000882795,-0.003545108,0.004245011,0.007387179,0.004706523,-0.004335148,-0.021193628,0.008009786
0.095556625,-0.004937299,0.001935069,0.003890816,-0.005934421,-0.000983764,-0.002753999,0,0,0.042382298,-0.042020345,-0.019161213,0.924,-1.567,-0.04,0.005047531,0.027892606,0.004033816,0.003959852,0.001451831,0.052071014,-0.016547699,-0.04833561,0.002435147,-0.00378049,0.005163835,-0.000145741,0.86414364,0.483326219,1.169603976,-3.91E-06,-0.007972091,0.008949831,-0.0118548,0.00880976,0.0019721,-0.0099659,0.0108984,0.00500852,-0.007167263,0.01787132,0.009027624,-0.005932739,-0.002062866,0.008958739,-0.002814442,-0.001034322,0.005514032,0,0,0,0,0,0,0.016163563,-0.00610628,0.002306405,-0.016083157,0.012873837,0.042871767,0.01126508,0.006629076,-0.028828301,-0.464,-0.57,0.063,0.116,-0.493,-0.043,-1.605,1.231,3.704,0.003882956,0.007364801,4.82E-05,-0.037404292,0.032628014,0.009069214,0.014075768,0.020869003,0.010115856,0.011021876,-0.002665691,0.012375038,0.006883879,0.004442614,-0.001782724,-0.145535972,0.039059595,-0.014593072,0.008781583,0.047712389,-0.169167848,0.055670501,0.006124729,-0.108683818,-0.006098984,0.004395211,0.000981128,0.000551522,0.002066915,-0.000882795,0.002610003,0.004245011,0.007387179,0.022713312,-0.004335148,-0.021193628
0.9505775,0.011825652,0.006716951,-0.003936773,-0.010648164,0.006831667,0.003563906,0,0.693147181,0.006564211,0.008078286,0.015232339,-1.325,0.669,-1.558,0.003435969,0.010239621,0.008872358,0.007949253,-0.001337136,-0.000417345,0.022138108,-0.049028779,-0.005042418,0.002896518,0.004000164,0.003862378,0.095556625,0.86414364,0.483326219,-0.004937299,-3.91E-06,-0.007972091,0.00193507,-0.0118548,0.00880976,0.00389082,-0.0099659,0.0108984,-0.005934421,-0.007167263,0.01787132,-0.000983764,-0.005932739,-0.002062866,-0.002753999,-0.002814442,-0.001034322,0,0,0,0,0,0,0.042382298,0.016163563,-0.00610628,-0.042020345,-0.016083157,0.012873837,-0.019161213,0.01126508,0.006629076,0.924,-0.464,-0.57,-1.567,0.116,-0.493,-0.04,-1.605,1.231,0.005047531,0.003882956,0.007364801,0.027892606,-0.037404292,0.032628014,0.004033816,0.014075768,0.020869003,0.003959852,0.011021876,-0.002665691,0.001451831,0.006883879,0.004442614,0.052071014,-0.145535972,0.039059595,-0.016547699,0.008781583,0.047712389,-0.04833561,0.055670501,0.006124729,0.002435147,-0.006098984,0.004395211,-0.00378049,0.000551522,0.002066915,0.005163835,0.002610003,0.004245011,-0.000145741,0.022713312,-0.004335148
0.566039247,0.000893488,-0.001081851,-0.002920653,0.015429299,0.000904222,-0.001841005,0,0,0.012584447,-0.033024651,0.016300261,0.552,3.041,-5.495,0.004917242,0.011215747,-0.005804024,0.004961052,0.004892303,-0.000501044,-0.075295185,-0.120886179,0.005300521,0.003026612,0.000590525,0.001660891,0.9505775,0.095556625,0.86414364,0.011825652,-0.004937299,-3.91E-06,0.00671695,0.00193507,-0.0118548,-0.0039368,0.00389082,-0.0099659,-0.010648164,-0.005934421,-0.007167263,0.006831667,-0.000983764,-0.005932739,0.003563906,-0.002753999,-0.002814442,0,0,0,0.693147181,0,0,0.006564211,0.042382298,0.016163563,0.008078286,-0.042020345,-0.016083157,0.015232339,-0.019161213,0.01126508,-1.325,0.924,-0.464,0.669,-1.567,0.116,-1.558,-0.04,-1.605,0.003435969,0.005047531,0.003882956,0.010239621,0.027892606,-0.037404292,0.008872358,0.004033816,0.014075768,0.007949253,0.003959852,0.011021876,-0.001337136,0.001451831,0.006883879,-0.000417345,0.052071014,-0.145535972,0.022138108,-0.016547699,0.008781583,-0.049028779,-0.04833561,0.055670501,-0.005042418,0.002435147,-0.006098984,0.002896518,-0.00378049,0.000551522,0.004000164,0.005163835,0.002610003,0.003862378,-0.000145741,0.022713312
0.562853268,-0.003947833,-0.004819456,-0.000970403,-0.014438522,-0.004866902,0.003488624,0,0,-0.01053627,0.021968706,0.002216449,-0.889,-0.535,3.739,0.005482497,0.014761294,0.009088199,0.001744209,0.0054416,0.004250892,0.064491804,0.100958934,-0.000406681,-0.004532138,0.004066722,0.009846322,0.566039247,0.9505775,0.095556625,0.000893488,0.011825652,-0.004937299,-0.0010819,0.00671695,0.00193507,-0.0029207,-0.0039368,0.00389082,0.015429299,-0.010648164,-0.005934421,0.000904222,0.006831667,-0.000983764,-0.001841005,0.003563906,-0.002753999,0,0,0,0,0.693147181,0,0.012584447,0.006564211,0.042382298,-0.033024651,0.008078286,-0.042020345,0.016300261,0.015232339,-0.019161213,0.552,-1.325,0.924,3.041,0.669,-1.567,-5.495,-1.558,-0.04,0.004917242,0.003435969,0.005047531,0.011215747,0.010239621,0.027892606,-0.005804024,0.008872358,0.004033816,0.004961052,0.007949253,0.003959852,0.004892303,-0.001337136,0.001451831,-0.000501044,-0.000417345,0.052071014,-0.075295185,0.022138108,-0.016547699,-0.120886179,-0.049028779,-0.04833561,0.005300521,-0.005042418,0.002435147,0.003026612,0.002896518,-0.00378049,0.000590525,0.004000164,0.005163835,0.001660891,0.003862378,-0.000145741
-0.187265972,-0.001954772,0.005585891,0.003872222,0.0028777,0.000941716,-0.00358722,0,0.405465108,-0.00373651,0.021278206,-0.015928701,0.556,1.83,1.266,0.003764666,-0.014761294,0.011980528,0.001983181,0.005057269,-0.084934188,0.016477604,0.029900374,-9.05E-05,5.99E-05,0.006889609,0.001899214,0.562853268,0.566039247,0.9505775,-0.003947833,0.000893488,0.011825652,-0.0048195,-0.0010819,0.00671695,-0.0009704,-0.0029207,-0.0039368,-0.014438522,0.015429299,-0.010648164,-0.004866902,0.000904222,0.006831667,0.003488624,-0.001841005,0.003563906,0,0,0,0,0,0.693147181,-0.01053627,0.012584447,0.006564211,0.021968706,-0.033024651,0.008078286,0.002216449,0.016300261,0.015232339,-0.889,0.552,-1.325,-0.535,3.041,0.669,3.739,-5.495,-1.558,0.005482497,0.004917242,0.003435969,0.014761294,0.011215747,0.010239621,0.009088199,-0.005804024,0.008872358,0.001744209,0.004961052,0.007949253,0.0054416,0.004892303,-0.001337136,0.004250892,-0.000501044,-0.000417345,0.064491804,-0.075295185,0.022138108,0.100958934,-0.120886179,-0.049028779,-0.000406681,0.005300521,-0.005042418,-0.004532138,0.003026612,0.002896518,0.004066722,0.000590525,0.004000164,0.009846322,0.001660891,0.003862378
1.025650017,0.004763047,-0.005681118,-0.000977864,-0.006747014,0.001878291,-3.75E-05,0,0,-0.009467972,0.013772447,9.50E-05,-1.462,0.366,3.081,0.002952023,0.032505443,0.003264404,0.003201114,-0.000624035,0.04523095,0.05862055,0.146091317,0.002918835,0.003716979,0.002223467,0.008422383,-0.187265972,0.562853268,0.566039247,-0.001954772,-0.003947833,0.000893488,0.00558589,-0.0048195,-0.0010819,0.00387222,-0.0009704,-0.0029207,0.0028777,-0.014438522,0.015429299,0.000941716,-0.004866902,0.000904222,-0.00358722,0.003488624,-0.001841005,0,0,0,0.405465108,0,0,-0.00373651,-0.01053627,0.012584447,0.021278206,0.021968706,-0.033024651,-0.015928701,0.002216449,0.016300261,0.556,-0.889,0.552,1.83,-0.535,3.041,1.266,3.739,-5.495,0.003764666,0.005482497,0.004917242,-0.014761294,0.014761294,0.011215747,0.011980528,0.009088199,-0.005804024,0.001983181,0.001744209,0.004961052,0.005057269,0.0054416,0.004892303,-0.084934188,0.004250892,-0.000501044,0.016477604,0.064491804,-0.075295185,0.029900374,0.100958934,-0.120886179,-9.05E-05,-0.000406681,0.005300521,5.99E-05,-0.004532138,0.003026612,0.006889609,0.004066722,0.000590525,0.001899214,0.009846322,0.001660891
